ACCOUNT_ID,ACCOUNT_NUMBER,SUBSIDIARY_ID,CLASS_ID,DEPARTMENT_ID,LOCATION_ID,Metric_Mapping
201,620110,,,,109,Direct Operating Expense
180,600115,,,,481,Direct Operating Expense
118,230030,,,,131,Liability
119,230100,,,,448,Liability
1618,140409,,,,134,Assets
550,700906,,,,447,Field G&A
201,620110,,,,367,Direct Operating Expense
362,S60001,,,,366,
1716,210511,,,,446,Liability
1712,480511,,,,114,Sales
183,600140,,,,525,Direct Operating Expense
1638,480020,,,,532,Sales
293,700410,,,,513,Field G&A
102,200000,,,,558,Liability
1826,100028,,,,530,Assets
358,630250,,,,122,Direct Operating Expense
180,600115,,,,107,Direct Operating Expense
377,101800,,,,124,Assets
117,230020,,,,1,Liability
1655,700135,,,,356,Corporate G&A
1711,480501,,,,135,Sales
1711,480501,,,,363,Sales
270,700184,,,,514,Field G&A
399,S40013,,,,474,
1715,210501,,,,440,Liability
210,630130,,,,128,Direct Operating Expense
1684,690065,,,,439,Marketing & Advertising
327,S40005,,,,534,
205,630105,,,,61,Direct Operating Expense
258,690020,,,,445,Marketing & Advertising
1710,480030,,,,112,Sales
1433,189004,,,,137,Assets
179,600110,,,,505,Direct Operating Expense
323,S40001,,,,593,
102,200000,,,,544,Liability
358,630250,,,,551,Direct Operating Expense
205,630105,,,,545,Direct Operating Expense
179,600110,,,,552,Direct Operating Expense
270,700184,,,,564,Field G&A
77,158000,,,,555,Assets
284,700340,,,,515,Field G&A
399,S40013,,,,503,
1638,480020,,,,509,Sales
1638,480020,,,,616,Sales
401,660015,,,,541,Direct Operating Expense
827,201030,,,,559,Liability
1681,690062,,,,500,Marketing & Advertising
874,600112,,,,500,Direct Operating Expense
1663,100020,,,,505,Assets
325,S40003,,,,552,
258,690020,,,,503,Marketing & Advertising
149,410200,,,,514,Sales
57,130100,,,,558,Assets
202,620115,,,,548,Direct Operating Expense
78,159000,,,,439,Assets
105,210400,,,,497,Liability
269,700182,,,,525,Field G&A
105,210400,,,,550,Liability
229,660080,,,,536,Direct Operating Expense
358,630250,,,,505,Direct Operating Expense
403,220103,,,,542,Liability
205,630105,,,,519,Direct Operating Expense
327,S40005,,,,562,
59,140100,,,,524,Assets
150,410300,,,,523,Sales
57,130100,,,,509,Assets
1638,480020,,,,519,Sales
248,680020,,,,535,Repairs & Maintenance
327,S40005,,,,139,
324,S40002,,,,536,
280,700310,,,,171,Field G&A
201,620110,,,,518,Direct Operating Expense
1072,210530,,,,498,Liability
49,120000,,,,497,Assets
250,680060,,,,539,Repairs & Maintenance
787,201002,,,,549,Liability
277,700280,,,,539,Field G&A
287,700360,,,,512,Field G&A
270,700184,,,,557,Field G&A
201,620110,,,,141,Direct Operating Expense
284,700340,,,,436,Field G&A
78,159000,,,,344,Assets
1717,230021,,,,57,Liability
78,159000,,,,508,Assets
258,690020,,,,107,Marketing & Advertising
1231,100728,,,,533,
178,600105,,,,68,Direct Operating Expense
180,600115,,,,367,Direct Operating Expense
180,600115,,,,560,Direct Operating Expense
1654,700120,,,,544,Field G&A
323,S40001,,,,510,
323,S40001,,,,107,
323,S40001,,,,143,
324,S40002,,,,128,
324,S40002,,,,540,
77,158000,,,,551,Assets
1492,201020,,,,539,Liability
1492,201020,,,,551,Liability
200,620105,,,,497,Direct Operating Expense
180,600115,,,,549,Direct Operating Expense
77,158000,,,,497,Assets
298,800005,,,,517,Depreciation
1691,690072,,,,441,Marketing & Advertising
1684,690065,,,,355,Marketing & Advertising
85,179000,,,,137,Assets
77,158000,,,,117,Assets
181,600120,,,,122,Direct Operating Expense
874,600112,,,,134,Direct Operating Expense
205,630105,,,,354,Direct Operating Expense
205,630105,,,,107,Direct Operating Expense
181,600120,,,,210,Direct Operating Expense
181,600120,,,,472,Direct Operating Expense
1171,230652,,,,133,Liability
324,S40002,,,,359,
227,660060,,,,141,Direct Operating Expense
210,630130,,,,126,Direct Operating Expense
196,600500,,,,117,Corporate G&A
287,700360,,,,439,Field G&A
1686,690067,,,,358,Marketing & Advertising
1686,690067,,,,447,Marketing & Advertising
270,700184,,,,128,Field G&A
401,660015,,,,108,Direct Operating Expense
738,130075,,,,132,Assets
252,680200,,,,472,Repairs & Maintenance
362,S60001,,,,1,
1591,230083,,,,118,Liability
1590,230082,,,,112,Liability
1177,480010,,,,446,Sales
49,120000,,,,118,Assets
226,660050,,,,355,Direct Operating Expense
202,620115,,,,142,Direct Operating Expense
229,660080,,,,134,Direct Operating Expense
1687,690068,,,,122,Marketing & Advertising
1687,690068,,,,124,Marketing & Advertising
257,690010,,,,61,Marketing & Advertising
257,690010,,,,141,Marketing & Advertising
201,620110,,,,353,Direct Operating Expense
180,600115,,,,60,Direct Operating Expense
184,600145,,,,130,Direct Operating Expense
1679,690060,,,,122,Marketing & Advertising
1687,690068,,,,115,Marketing & Advertising
202,620115,,,,350,Direct Operating Expense
250,680060,,,,63,Repairs & Maintenance
1681,690062,,,,344,Marketing & Advertising
1681,690062,,,,62,Marketing & Advertising
1681,690062,,,,127,Marketing & Advertising
1686,690067,,,,368,Marketing & Advertising
1684,690065,,,,349,Marketing & Advertising
259,690030,,,,130,Marketing & Advertising
57,130100,,,,169,Assets
49,120000,,,,169,Assets
267,700130,,,,353,Field G&A
1679,690060,,,,472,Marketing & Advertising
267,700130,,,,142,Field G&A
1691,690072,,,,169,Marketing & Advertising
1691,690072,,,,1,Marketing & Advertising
1684,690065,,,,108,Marketing & Advertising
39,101900,,,,345,Assets
59,140100,,,,124,Assets
1714,210430,,,,112,Liability
787,201002,,,,493,Liability
1684,690065,,,,497,Marketing & Advertising
1684,690065,,,,510,Marketing & Advertising
180,600115,,,,524,Direct Operating Expense
219,660010,,,,490,Direct Operating Expense
205,630105,,,,473,Direct Operating Expense
219,660010,,,,544,Direct Operating Expense
57,130100,,,,504,Assets
183,600140,,,,448,Direct Operating Expense
1675,600123,,,,472,Direct Operating Expense
1684,690065,,,,63,Marketing & Advertising
56,130050,,,,347,Assets
205,630105,,,,134,Direct Operating Expense
117,230020,,,,435,Liability
117,230020,,,,472,Liability
117,230020,,,,130,Liability
226,660050,,,,503,Direct Operating Expense
201,620110,,,,532,Direct Operating Expense
239,670120,,,,537,Field G&A
239,670120,,,,498,Field G&A
287,700360,,,,498,Field G&A
226,660050,,,,519,Direct Operating Expense
57,130100,,,,519,Assets
1684,690065,,,,500,Marketing & Advertising
201,620110,,,,519,Direct Operating Expense
1717,230021,,,,568,Liability
1729,101804,,,,509,Assets
180,600115,,,,452,Direct Operating Expense
1729,101804,,,,136,Assets
362,S60001,,,,131,
732,S60005,,,,515,
178,600105,,,,447,Direct Operating Expense
968,660062,,,,501,Direct Operating Expense
179,600110,,,,531,Direct Operating Expense
1714,210430,,,,121,Liability
183,600140,,,,57,Direct Operating Expense
1826,100028,,,,134,Assets
180,600115,,,,496,Direct Operating Expense
971,500821,,,,552,COGS
274,700235,,,,502,Field G&A
732,S60005,,,,535,
1826,100028,,,,530,Assets
1713,210420,,,,121,Liability
362,S60001,,,,448,
210,630130,,,,516,Direct Operating Expense
1730,100027,,,,559,Assets
227,660060,,,,527,Direct Operating Expense
221,660020,,,,108,Direct Operating Expense
219,660010,,,,447,Direct Operating Expense
171,500100,,,,111,COGS
327,S40005,,,,497,
270,700184,,,,513,Field G&A
267,700130,,,,498,Field G&A
179,600110,,,,496,Direct Operating Expense
202,620115,,,,493,Direct Operating Expense
49,120000,,,,490,Assets
209,630125,,,,531,Direct Operating Expense
295,700900,,,,142,Field G&A
55,130020,,,,169,Assets
1684,690065,,,,514,Marketing & Advertising
173,500300,,,,564,COGS
171,500100,,,,367,COGS
403,220103,,,,490,Liability
59,140100,,,,538,Assets
179,600110,,,,56,Direct Operating Expense
874,600112,,,,348,Direct Operating Expense
252,680200,,,,169,Repairs & Maintenance
403,220103,,,,350,Liability
1729,101804,,,,361,Assets
1590,230082,,,,351,Liability
995,700180,,,,343,Field G&A
179,600110,,,,440,Direct Operating Expense
200,620105,,,,434,Direct Operating Expense
399,S40013,,,,66,
1413,230201,,,,347,
227,660060,,,,346,Direct Operating Expense
1826,100028,,,,480,Assets
358,630250,,,,1,Direct Operating Expense
358,630250,,,,440,Direct Operating Expense
117,230020,,,,128,Liability
280,700310,,,,436,Field G&A
995,700180,,,,355,Field G&A
77,158000,,,,343,Assets
210,630130,,,,344,Direct Operating Expense
1691,690072,,,,139,Marketing & Advertising
1691,690072,,,,62,Marketing & Advertising
1691,690072,,,,65,Marketing & Advertising
1691,690072,,,,359,Marketing & Advertising
227,660060,,,,108,Direct Operating Expense
1826,100028,,,,355,Assets
1681,690062,,,,446,Marketing & Advertising
180,600115,,,,345,Direct Operating Expense
258,690020,,,,125,Marketing & Advertising
325,S40003,,,,122,
325,S40003,,,,134,
258,690020,,,,210,Marketing & Advertising
77,158000,,,,64,Assets
362,S60001,,,,131,
77,158000,,,,60,Assets
57,130100,,,,365,Assets
57,130100,,,,436,Assets
57,130100,,,,352,Assets
57,130100,,,,210,Assets
57,130100,,,,115,Assets
57,130100,,,,112,Assets
358,630250,,,,141,Direct Operating Expense
168,480000,,,,351,Sales
327,S40005,,,,349,
325,S40003,,,,343,
59,140100,,,,170,Assets
325,S40003,,,,451,
406,101802,,,,445,Assets
557,700116,,,,438,Field G&A
200,620105,,,,1,Direct Operating Expense
1570,202001,,,,479,Liability
399,S40013,,,,109,
202,620115,,,,450,Direct Operating Expense
1690,690071,,,,121,Marketing & Advertising
229,660080,,,,132,Direct Operating Expense
229,660080,,,,60,Direct Operating Expense
205,630105,,,,140,Direct Operating Expense
1729,101804,,,,346,Assets
995,700180,,,,439,Field G&A
249,680040,,,,141,Repairs & Maintenance
1654,700120,,,,112,Field G&A
1654,700120,,,,445,Field G&A
181,600120,,,,132,Direct Operating Expense
202,620115,,,,366,Direct Operating Expense
181,600120,,,,360,Direct Operating Expense
202,620115,,,,109,Direct Operating Expense
265,700110,,,,64,Field G&A
105,210400,,,,112,Liability
874,600112,,,,130,Direct Operating Expense
1684,690065,,,,134,Marketing & Advertising
874,600112,,,,135,Direct Operating Expense
1684,690065,,,,451,Marketing & Advertising
1684,690065,,,,126,Marketing & Advertising
57,130100,,,,119,Assets
181,600120,,,,167,Direct Operating Expense
219,660010,,,,360,Direct Operating Expense
59,140100,,,,362,Assets
77,158000,,,,67,Assets
239,670120,,,,368,Field G&A
1713,210420,,,,524,Liability
325,S40003,,,,567,
66,150200,,,,60,Assets
68,150400,,,,506,Assets
1655,700135,,,,528,Corporate G&A
1590,230082,,,,620,Liability
286,700350,,,,344,Field G&A
57,130100,,,,519,Assets
49,120000,,,,352,Assets
222,660025,,,,503,Direct Operating Expense
248,680020,,,,57,Repairs & Maintenance
1589,230081,,,,525,Liability
1717,230021,,,,343,Liability
52,129000,,,,351,Assets
180,600115,,,,531,Direct Operating Expense
732,S60005,,,,117,
270,700184,,,,349,Field G&A
181,600120,,,,352,Direct Operating Expense
57,130100,,,,473,Assets
401,660015,,,,504,Direct Operating Expense
557,700116,,,,436,Field G&A
248,680020,,,,501,Repairs & Maintenance
59,140100,,,,476,Assets
287,700360,,,,344,Field G&A
287,700360,,,,450,Field G&A
1654,700120,,,,114,Field G&A
1714,210430,,,,519,Liability
399,S40013,,,,519,
399,S40013,,,,505,
325,S40003,,,,515,
399,S40013,,,,519,
399,S40013,,,,498,
327,S40005,,,,505,
325,S40003,,,,499,
288,700380,,,,132,Field G&A
118,230030,,,,504,Liability
118,230030,,,,107,Liability
557,700116,,,,517,Field G&A
1687,690068,,,,63,Marketing & Advertising
152,420100,,,,357,Sales
269,700182,,,,56,Field G&A
787,201002,,,,355,Liability
1687,690068,,,,523,Marketing & Advertising
178,600105,,,,505,Direct Operating Expense
227,660060,,,,366,Direct Operating Expense
1668,600119,,,,596,Direct Operating Expense
184,600145,,,,368,Direct Operating Expense
219,660010,,,,351,Direct Operating Expense
270,700184,,,,367,Field G&A
270,700184,,,,135,Field G&A
267,700130,,,,362,Field G&A
270,700184,,,,134,Field G&A
270,700184,,,,528,Field G&A
1611,140402,,,,591,Assets
239,670120,,,,1,Field G&A
78,159000,,,,531,Assets
78,159000,,,,589,Assets
1623,140414,,,,350,Assets
1679,690060,,,,548,Marketing & Advertising
232,660100,,,,591,Direct Operating Expense
1680,690061,,,,506,Marketing & Advertising
183,600140,,,,523,Direct Operating Expense
184,600145,,,,552,Direct Operating Expense
226,660050,,,,537,Direct Operating Expense
362,S60001,,,,107,
323,S40001,,,,475,
585,140151,,,,61,Assets
1713,210420,,,,447,Liability
362,S60001,,,,63,
1712,480511,,,,493,Sales
1687,690068,,,,519,Marketing & Advertising
1679,690060,,,,629,Marketing & Advertising
298,800005,,,,141,Depreciation
232,660100,,,,493,Direct Operating Expense
250,680060,,,,343,Repairs & Maintenance
205,630105,,,,368,Direct Operating Expense
406,101802,,,,366,Assets
1712,480511,,,,171,Sales
1860,101998,,,,477,Assets
222,660025,,,,122,Direct Operating Expense
50,120100,,,,630,Assets
995,700180,,,,505,Field G&A
49,120000,,,,543,Assets
550,700906,,,,434,Field G&A
171,500100,,,,362,COGS
1594,230086,,,,136,Liability
267,700130,,,,136,Field G&A
257,690010,,,,127,Marketing & Advertising
237,670100,,,,126,Field G&A
358,630250,,,,504,Direct Operating Expense
117,230020,,,,554,Liability
1675,600123,,,,171,Direct Operating Expense
1675,600123,,,,502,Direct Operating Expense
550,700906,,,,439,Field G&A
171,500100,,,,501,COGS
270,700184,,,,63,Field G&A
274,700235,,,,528,Field G&A
270,700184,,,,65,Field G&A
270,700184,,,,133,Field G&A
1660,100019,,,,363,Assets
78,159000,,,,538,Assets
274,700235,,,,514,Field G&A
285,700345,,,,512,Field G&A
1862,101996,,,,344,Assets
1654,700120,,,,501,Field G&A
39,101900,,,,508,Assets
210,630130,,,,501,Direct Operating Expense
292,700405,,,,520,Field G&A
270,700184,,,,514,Corporate G&A
1685,690066,,,,508,Marketing & Advertising
250,680060,,,,126,Repairs & Maintenance
277,700280,,,,117,Field G&A
284,700340,,,,478,Field G&A
222,660025,,,,475,Direct Operating Expense
227,660060,,,,210,Direct Operating Expense
1675,600123,,,,357,Direct Operating Expense
222,660025,,,,548,Direct Operating Expense
1492,201020,,,,366,Liability
1590,230082,,,,545,Liability
181,600120,,,,522,Direct Operating Expense
1730,100027,,,,170,Assets
1225,120124,,,,506,Assets
68,150400,,,,533,Assets
1591,230083,,,,513,Liability
202,620115,,,,523,Direct Operating Expense
1638,480020,,,,496,Sales
1664,100021,,,,539,Assets
117,230020,,,,565,Liability
325,S40003,,,,533,
399,S40013,,,,446,
181,600120,,,,521,Direct Operating Expense
401,660015,,,,530,Direct Operating Expense
1686,690067,,,,499,Marketing & Advertising
1681,690062,,,,343,Marketing & Advertising
874,600112,,,,502,Direct Operating Expense
1862,101996,,,,473,Assets
117,230020,,,,446,Liability
117,230020,,,,525,Liability
287,700360,,,,472,Field G&A
399,S40013,,,,62,
399,S40013,,,,537,
54,130005,,,,505,Assets
293,700410,,,,65,Field G&A
1708,690073,,,,504,Marketing & Advertising
874,600112,,,,127,Direct Operating Expense
327,S40005,,,,521,
327,S40005,,,,351,
292,700405,,,,558,Field G&A
325,S40003,,,,499,
1590,230082,,,,355,Liability
1717,230021,,,,504,Liability
210,630130,,,,498,Direct Operating Expense
1681,690062,,,,439,Marketing & Advertising
293,700410,,,,557,Field G&A
293,700410,,,,530,Field G&A
874,600112,,,,352,Direct Operating Expense
1492,201020,,,,107,Liability
298,800005,,,,552,Depreciation
250,680060,,,,548,Repairs & Maintenance
221,660020,,,,348,Direct Operating Expense
1446,120140,,,,521,
1591,230083,,,,539,Liability
995,700180,,,,553,Field G&A
200,620105,,,,544,Direct Operating Expense
298,800005,,,,522,Depreciation
239,670120,,,,143,Field G&A
229,660080,,,,511,Direct Operating Expense
223,660030,,,,353,Repairs & Maintenance
223,660030,,,,121,Repairs & Maintenance
205,630105,,,,141,Direct Operating Expense
117,230020,,,,518,Liability
50,120100,,,,118,Assets
258,690020,,,,446,Marketing & Advertising
732,S60005,,,,538,
732,S60005,,,,130,
78,159000,,,,511,Assets
288,700380,,,,552,Field G&A
550,700906,,,,567,Field G&A
358,630250,,,,350,Direct Operating Expense
258,690020,,,,616,Marketing & Advertising
732,S60005,,,,56,
235,660150,,,,139,Direct Operating Expense
183,600140,,,,518,Direct Operating Expense
1691,690072,,,,135,Marketing & Advertising
1730,100027,,,,552,Assets
223,660030,,,,584,Repairs & Maintenance
165,460300,,,,596,Sales
270,700184,,,,533,Field G&A
1413,230201,,,,124,
995,700180,,,,128,Field G&A
77,158000,,,,143,Assets
1660,100019,,,,125,Assets
202,620115,,,,62,Direct Operating Expense
250,680060,,,,472,Repairs & Maintenance
1730,100027,,,,57,Assets
179,600110,,,,114,Direct Operating Expense
298,800005,,,,436,Depreciation
57,130100,,,,108,Assets
227,660060,,,,128,Direct Operating Expense
78,159000,,,,113,Assets
1690,690071,,,,60,Marketing & Advertising
78,159000,,,,111,Assets
1684,690065,,,,65,Marketing & Advertising
874,600112,,,,344,Direct Operating Expense
150,410300,,,,345,Sales
201,620110,,,,472,Direct Operating Expense
202,620115,,,,139,Direct Operating Expense
57,130100,,,,57,Assets
292,700405,,,,368,Field G&A
1729,101804,,,,133,Assets
221,660020,,,,350,Direct Operating Expense
149,410200,,,,351,Sales
235,660150,,,,357,Direct Operating Expense
362,S60001,,,,490,
57,130100,,,,452,Assets
181,600120,,,,635,Direct Operating Expense
57,130100,,,,592,Assets
287,700360,,,,60,Field G&A
239,670120,,,,634,Field G&A
874,600112,,,,113,Direct Operating Expense
324,S40002,,,,629,
1679,690060,,,,634,Marketing & Advertising
1691,690072,,,,472,Marketing & Advertising
323,S40001,,,,115,
1691,690072,,,,135,Marketing & Advertising
306,800205,,,,366,Other Income & (Expense) Accts
202,620115,,,,367,Direct Operating Expense
57,130100,,,,478,Assets
224,660035,,,,351,Direct Operating Expense
1620,140411,,,,448,Assets
874,600112,,,,357,Direct Operating Expense
