METRIC_L1,METRIC_L2,METRIC_L3,METRIC_L4,METRIC_L5,METRIC_L6,ACCOUNT_ID,ACCOUNT_NAME,ACCOUNT_NUMBER,SUBSIDIARY_ID,SUBSIDIARY_NAME,CLASS_ID,CLASS_NAME,DEPARTMENT_ID,DEPARTMENT_NAME,LOCATION_ID,LOCATION_NAME
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,29,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC : PPC 302 Livingston Street LLC,,,,,5,River North
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,11,New York
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,33,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville South Carolina LLC,,,,,10,Old Town
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,14,Corporate,11,New York
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,16,North Shore
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,14,Corporate,13,Williamsburg
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,39,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC : Paw Springs Veterinary Clinics PLLC,,,,,,
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,23,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 316 W Illinois Street LLC,,,14,Corporate,4,Lakeview
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,24,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 468 N New Street LLC,,,14,Corporate,3,Gold Coast
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,20,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1332 S Michigan LLC,,,,,9,Lakeshore East
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,25,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 850 N State Street LLC,,,14,Corporate,2,Illinois
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,13,Williamsburg
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,39,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC : Paw Springs Veterinary Clinics PLLC,,,,,20,Northchase
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,32,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Georgia LLC,,,14,Corporate,17,Surf City
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,33,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville South Carolina LLC,,,,,,
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,23,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 316 W Illinois Street LLC,,,,,4,Lakeview
Operating Expenses,Facility Expense,Phone,623000 Operating Expenses : Facility Expense : Phone,,,837,Operating Expenses : Facility Expense : Phone,623000,32,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Georgia LLC,,,,,17,Surf City
,,,,,,837,Operating Expenses : Facility Expense : Phone,623000,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,21,Clayton
,,,,,,837,Operating Expenses : Facility Expense : Phone,623000,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,1,Maryland
,,,,,,837,Operating Expenses : Facility Expense : Phone,623000,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,3,Gold Coast
,,,,,,837,Operating Expenses : Facility Expense : Phone,623000,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,9,Lakeshore East
,,,,,,837,Operating Expenses : Facility Expense : Phone,623000,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,7,Streeterville
,,,,,,837,Operating Expenses : Facility Expense : Phone,623000,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,8,Wicker Park
,,,,,,837,Operating Expenses : Facility Expense : Phone,623000,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,5,River North
,,,,,,837,Operating Expenses : Facility Expense : Phone,623000,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,4,Lakeview
,,,,,,837,Operating Expenses : Facility Expense : Phone,623000,47,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : Williamsburg PUPS Holdings LLC,,,,,1,Maryland
,,,,,,837,Operating Expenses : Facility Expense : Phone,623000,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,6,South Loop
,,,,,,837,Operating Expenses : Facility Expense : Phone,623000,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,2,Illinois
Field Corporate Expenses,Pawville Intermediate Holdings,Facility Expense,Property Insurance,624000 Operating Expenses : Facility Expense : Property Insurance,,838,Operating Expenses : Facility Expense : Property Insurance,624000,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,,,,,23,Pawley's Island
Field Corporate Expenses,Pawville Intermediate Holdings,Facility Expense,Property Insurance,624000 Operating Expenses : Facility Expense : Property Insurance,,838,Operating Expenses : Facility Expense : Property Insurance,624000,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,,,,,18,Scotts Hill
Operating Expenses,Facility Expense,Property Insurance,624000 Operating Expenses : Facility Expense : Property Insurance,,,838,Operating Expenses : Facility Expense : Property Insurance,624000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,14,North Carolina
Operating Expenses,Facility Expense,Property Insurance,624000 Operating Expenses : Facility Expense : Property Insurance,,,838,Operating Expenses : Facility Expense : Property Insurance,624000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,14,Corporate,12,DoBro
Operating Expenses,Facility Expense,Property Insurance,624000 Operating Expenses : Facility Expense : Property Insurance,,,838,Operating Expenses : Facility Expense : Property Insurance,624000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,14,Corporate,11,New York
Operating Expenses,Facility Expense,Property Insurance,624000 Operating Expenses : Facility Expense : Property Insurance,,,838,Operating Expenses : Facility Expense : Property Insurance,624000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,14,Corporate,16,North Shore
Operating Expenses,Facility Expense,Property Insurance,624000 Operating Expenses : Facility Expense : Property Insurance,,,838,Operating Expenses : Facility Expense : Property Insurance,624000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,12,DoBro
Operating Expenses,Facility Expense,Property Insurance,624000 Operating Expenses : Facility Expense : Property Insurance,,,838,Operating Expenses : Facility Expense : Property Insurance,624000,33,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville South Carolina LLC,,,,,10,Old Town
Operating Expenses,Facility Expense,Property Insurance,624000 Operating Expenses : Facility Expense : Property Insurance,,,838,Operating Expenses : Facility Expense : Property Insurance,624000,33,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville South Carolina LLC,,,14,Corporate,10,Old Town
Operating Expenses,Facility Expense,Property Insurance,624000 Operating Expenses : Facility Expense : Property Insurance,,,838,Operating Expenses : Facility Expense : Property Insurance,624000,31,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Florida LLC,,,14,Corporate,18,Scotts Hill
