Primary_city,State_Code,Time_Zone,Latitude,Longitude,State_Name
Circle Pines,MN,America/Chicago,45.13,-93.15,Minnesota
Cottage Grove,MN,America/Chicago,44.81,-92.92,Minnesota
Dalbo,MN,America/Chicago,45.68,-93.45,Minnesota
Dennison,MN,America/Chicago,44.4,-93.02,Minnesota
Dundas,MN,America/Chicago,44.42,-93.25,Minnesota
Elko New Market,MN,America/Chicago,44.56,-93.32,Minnesota
Faribault,MN,America/Chicago,44.29,-93.27,Minnesota
Farmington,MN,America/Chicago,44.65,-93.17,Minnesota
Forest Lake,MN,America/Chicago,45.27,-92.98,Minnesota
Frontenac,MN,America/Chicago,44.54,-92.35,Minnesota
Goodhue,MN,America/Chicago,44.4,-92.62,Minnesota
Grandy,MN,America/Chicago,45.64,-93.2,Minnesota
Grasston,MN,America/Chicago,45.85,-93.08,Minnesota
Hampton,MN,America/Chicago,44.6,-93,Minnesota
Harris,MN,America/Chicago,45.6,-92.98,Minnesota
Hastings,MN,America/Chicago,44.73,-92.85,Minnesota
Henriette,MN,America/Chicago,45.87,-93.12,Minnesota
Hinckley,MN,America/Chicago,46.01,-92.93,Minnesota
Hugo,MN,America/Chicago,45.15,-92.96,Minnesota
Isanti,MN,America/Chicago,45.48,-93.25,Minnesota
Lake City,MN,America/Chicago,44.44,-92.27,Minnesota
Lake Elmo,MN,America/Chicago,44.99,-92.9,Minnesota
Lakeland,MN,America/Chicago,44.95,-92.77,Minnesota
Lakeville,MN,America/Chicago,44.67,-93.24,Minnesota
Lindstrom,MN,America/Chicago,45.38,-92.84,Minnesota
Lonsdale,MN,America/Chicago,44.47,-93.42,Minnesota
Marine On Saint Croix,MN,America/Chicago,45.2,-92.78,Minnesota
Medford,MN,America/Chicago,44.17,-93.24,Minnesota
Mora,MN,America/Chicago,45.87,-93.29,Minnesota
Morristown,MN,America/Chicago,44.22,-93.44,Minnesota
Nerstrand,MN,America/Chicago,44.34,-93.06,Minnesota
Elko New Market,MN,America/Chicago,44.57,-93.34,Minnesota
Newport,MN,America/Chicago,44.87,-92.99,Minnesota
North Branch,MN,America/Chicago,45.51,-92.97,Minnesota
Northfield,MN,America/Chicago,44.45,-93.16,Minnesota
Owatonna,MN,America/Chicago,44.08,-93.22,Minnesota
Pine City,MN,America/Chicago,45.83,-92.96,Minnesota
Randolph,MN,America/Chicago,44.55,-93.02,Minnesota
Red Wing,MN,America/Chicago,44.58,-92.6,Minnesota
Rock Creek,MN,America/Chicago,45.75,-92.9,Minnesota
Rosemount,MN,America/Chicago,44.74,-93.07,Minnesota
Rush City,MN,America/Chicago,45.68,-92.96,Minnesota
Saint Francis,MN,America/Chicago,45.39,-93.38,Minnesota
Saint Paul Park,MN,America/Chicago,44.83,-92.99,Minnesota
Sandstone,MN,America/Chicago,46.12,-92.86,Minnesota
Scandia,MN,America/Chicago,45.27,-92.82,Minnesota
Shafer,MN,America/Chicago,45.38,-92.74,Minnesota
South Saint Paul,MN,America/Chicago,44.88,-93.04,Minnesota
Inver Grove Heights,MN,America/Chicago,44.82,-93.05,Minnesota
Inver Grove Heights,MN,America/Chicago,44.82,-93.07,Minnesota
Stacy,MN,America/Chicago,45.39,-92.98,Minnesota
Stanchfield,MN,America/Chicago,45.66,-93.26,Minnesota
Stillwater,MN,America/Chicago,45.05,-92.82,Minnesota
Taylors Falls,MN,America/Chicago,45.41,-92.66,Minnesota
Vermillion,MN,America/Chicago,44.67,-92.96,Minnesota
Warsaw,MN,America/Chicago,44.25,-93.39,Minnesota
Webster,MN,America/Chicago,44.52,-93.38,Minnesota
Welch,MN,America/Chicago,44.59,-92.71,Minnesota
Willernie,MN,America/Chicago,45.05,-92.96,Minnesota
Wyoming,MN,America/Chicago,45.33,-92.99,Minnesota
Saint Paul,MN,America/Chicago,44.95,-93.09,Minnesota
Saint Paul,MN,America/Chicago,44.94,-93.1,Minnesota
Saint Paul,MN,America/Chicago,44.96,-93.12,Minnesota
Saint Paul,MN,America/Chicago,44.95,-93.16,Minnesota
Saint Paul,MN,America/Chicago,44.94,-93.17,Minnesota
Saint Paul,MN,America/Chicago,44.96,-93.05,Minnesota
Saint Paul,MN,America/Chicago,44.93,-93.08,Minnesota
Saint Paul,MN,America/Chicago,44.98,-93.17,Minnesota
Saint Paul,MN,America/Chicago,45.01,-93.03,Minnesota
Saint Paul,MN,America/Chicago,45.09,-93.01,Minnesota
Saint Paul,MN,America/Chicago,44.88,-93.2,Minnesota
Saint Paul,MN,America/Chicago,45.08,-93.19,Minnesota
Saint Paul,MN,America/Chicago,45.01,-93.15,Minnesota
Saint Paul,MN,America/Chicago,44.97,-93.2,Minnesota
Saint Paul,MN,America/Chicago,45.07,-92.95,Minnesota
Saint Paul,MN,America/Chicago,44.91,-93.17,Minnesota
Saint Paul,MN,America/Chicago,45,-93.09,Minnesota
Saint Paul,MN,America/Chicago,44.89,-93.1,Minnesota
Saint Paul,MN,America/Chicago,44.94,-93.01,Minnesota
Saint Paul,MN,America/Chicago,44.87,-93.15,Minnesota
Saint Paul,MN,America/Chicago,44.85,-93.15,Minnesota
Saint Paul,MN,America/Chicago,44.81,-93.2,Minnesota
Saint Paul,MN,America/Chicago,44.81,-93.14,Minnesota
Saint Paul,MN,America/Chicago,44.74,-93.19,Minnesota
Saint Paul,MN,America/Chicago,44.92,-92.94,Minnesota
Saint Paul,MN,America/Chicago,45.08,-93.13,Minnesota
Saint Paul,MN,America/Chicago,45.08,-93.08,Minnesota
Saint Paul,MN,America/Chicago,44.99,-92.96,Minnesota
Saint Paul,MN,America/Chicago,44.88,-92.89,Minnesota
Saint Paul,MN,America/Chicago,44.97,-93.08,Minnesota
Mendota,MN,America/Chicago,44.89,-93.17,Minnesota
Saint Paul,MN,America/Chicago,44.96,-93.08,Minnesota
Saint Paul,MN,America/Chicago,44.94,-93.09,Minnesota
Saint Paul,MN,America/Chicago,44.94,-92.91,Minnesota
Saint Paul,MN,America/Chicago,45.07,-93.19,Minnesota
Albertville,MN,America/Chicago,45.23,-93.66,Minnesota
Annandale,MN,America/Chicago,45.26,-94.11,Minnesota
Anoka,MN,America/Chicago,45.21,-93.39,Minnesota
Andover,MN,America/Chicago,45.25,-93.33,Minnesota
Hopkins,MN,America/Chicago,44.96,-93.43,Minnesota
Burnsville,MN,America/Chicago,44.73,-93.29,Minnesota
Arlington,MN,America/Chicago,44.6,-94.07,Minnesota
Becker,MN,America/Chicago,45.44,-93.83,Minnesota
Big Lake,MN,America/Chicago,45.33,-93.74,Minnesota
Bird Island,MN,America/Chicago,44.76,-94.89,Minnesota
Osseo,MN,America/Chicago,45.11,-93.5,Minnesota
Brownton,MN,America/Chicago,44.73,-94.35,Minnesota
Buffalo,MN,America/Chicago,45.17,-93.86,Minnesota
Buffalo Lake,MN,America/Chicago,44.73,-94.61,Minnesota
Carver,MN,America/Chicago,44.72,-93.69,Minnesota
Champlin,MN,America/Chicago,45.16,-93.38,Minnesota
Chanhassen,MN,America/Chicago,44.85,-93.55,Minnesota
Chaska,MN,America/Chicago,44.82,-93.6,Minnesota
Clear Lake,MN,America/Chicago,45.44,-93.99,Minnesota
Clearwater,MN,America/Chicago,45.41,-94.04,Minnesota
Cokato,MN,America/Chicago,45.07,-94.18,Minnesota
Cologne,MN,America/Chicago,44.77,-93.78,Minnesota
Crystal Bay,MN,America/Chicago,44.97,-93.59,Minnesota
Darwin,MN,America/Chicago,45.09,-94.4,Minnesota
Dassel,MN,America/Chicago,45.08,-94.3,Minnesota
Dayton,MN,America/Chicago,45.18,-93.47,Minnesota
Delano,MN,America/Chicago,45.04,-93.78,Minnesota
Eden Valley,MN,America/Chicago,45.32,-94.54,Minnesota
Elk River,MN,America/Chicago,45.33,-93.56,Minnesota
Excelsior,MN,America/Chicago,44.9,-93.56,Minnesota
Fairfax,MN,America/Chicago,44.52,-94.72,Minnesota
Franklin,MN,America/Chicago,44.53,-94.88,Minnesota
Gaylord,MN,America/Chicago,44.55,-94.21,Minnesota
Gibbon,MN,America/Chicago,44.53,-94.52,Minnesota
Glencoe,MN,America/Chicago,44.76,-94.14,Minnesota
Burnsville,MN,America/Chicago,44.76,-93.27,Minnesota
Green Isle,MN,America/Chicago,44.67,-94,Minnesota
Hamburg,MN,America/Chicago,44.73,-93.96,Minnesota
Hamel,MN,America/Chicago,45.07,-93.58,Minnesota
Hanover,MN,America/Chicago,45.15,-93.65,Minnesota
Hector,MN,America/Chicago,44.74,-94.71,Minnesota
Hopkins,MN,America/Chicago,44.92,-93.4,Minnesota
Eden Prairie,MN,America/Chicago,44.86,-93.43,Minnesota
Minnetonka,MN,America/Chicago,44.93,-93.46,Minnesota
Eden Prairie,MN,America/Chicago,44.88,-93.48,Minnesota
Eden Prairie,MN,America/Chicago,44.84,-93.45,Minnesota
Maple Plain,MN,America/Chicago,45,-93.66,Minnesota
Howard Lake,MN,America/Chicago,45.05,-94.06,Minnesota
Hutchinson,MN,America/Chicago,44.88,-94.37,Minnesota
Jordan,MN,America/Chicago,44.66,-93.63,Minnesota
Kimball,MN,America/Chicago,45.31,-94.3,Minnesota
Lester Prairie,MN,America/Chicago,44.88,-94.03,Minnesota
Litchfield,MN,America/Chicago,45.11,-94.52,Minnesota
Long Lake,MN,America/Chicago,44.98,-93.56,Minnesota
Loretto,MN,America/Chicago,45.11,-93.67,Minnesota
Maple Lake,MN,America/Chicago,45.23,-94,Minnesota
Mayer,MN,America/Chicago,44.88,-93.88,Minnesota
Minnetonka Beach,MN,America/Chicago,44.93,-93.58,Minnesota
Monticello,MN,America/Chicago,45.3,-93.8,Minnesota
Montrose,MN,America/Chicago,45.06,-93.91,Minnesota
Mound,MN,America/Chicago,44.93,-93.66,Minnesota
New Auburn,MN,America/Chicago,44.67,-94.23,Minnesota
New Germany,MN,America/Chicago,44.88,-93.97,Minnesota
Norwood Young America,MN,America/Chicago,44.76,-93.92,Minnesota
Osseo,MN,America/Chicago,45.13,-93.45,Minnesota
Plato,MN,America/Chicago,44.77,-94.03,Minnesota
Princeton,MN,America/Chicago,45.57,-93.59,Minnesota
Prior Lake,MN,America/Chicago,44.72,-93.43,Minnesota
Rockford,MN,America/Chicago,45.08,-93.73,Minnesota
Rogers,MN,America/Chicago,45.19,-93.55,Minnesota
Saint Bonifacius,MN,America/Chicago,44.9,-93.74,Minnesota
Saint Michael,MN,America/Chicago,45.21,-93.66,Minnesota
Santiago,MN,America/Chicago,45.45,-93.83,Minnesota
Savage,MN,America/Chicago,44.75,-93.35,Minnesota
Shakopee,MN,America/Chicago,44.77,-93.47,Minnesota
Silver Creek,MN,America/Chicago,45.32,-93.95,Minnesota
Silver Lake,MN,America/Chicago,44.9,-94.19,Minnesota
South Haven,MN,America/Chicago,45.29,-94.21,Minnesota
Norwood,MN,America/Chicago,44.76,-93.92,Minnesota
Spring Park,MN,America/Chicago,44.94,-93.63,Minnesota
Stewart,MN,America/Chicago,44.72,-94.48,Minnesota
Victoria,MN,America/Chicago,44.86,-93.65,Minnesota
Waconia,MN,America/Chicago,44.84,-93.79,Minnesota
Watertown,MN,America/Chicago,44.96,-93.84,Minnesota
Watkins,MN,America/Chicago,45.31,-94.4,Minnesota
Waverly,MN,America/Chicago,45.06,-93.96,Minnesota
Wayzata,MN,America/Chicago,44.97,-93.51,Minnesota
Navarre,MN,America/Chicago,44.95,-93.54,Minnesota
Young America,MN,America/Chicago,44.78,-93.91,Minnesota
Winsted,MN,America/Chicago,44.96,-94.04,Minnesota
Winthrop,MN,America/Chicago,44.54,-94.36,Minnesota
Zimmerman,MN,America/Chicago,45.44,-93.59,Minnesota
Minneapolis,MN,America/Chicago,44.98,-93.27,Minnesota
Minneapolis,MN,America/Chicago,44.97,-93.28,Minnesota
Minneapolis,MN,America/Chicago,44.96,-93.26,Minnesota
Minneapolis,MN,America/Chicago,44.97,-93.3,Minnesota
Minneapolis,MN,America/Chicago,44.94,-93.22,Minnesota
Minneapolis,MN,America/Chicago,44.94,-93.25,Minnesota
Minneapolis,MN,America/Chicago,44.94,-93.29,Minnesota
Minneapolis,MN,America/Chicago,44.93,-93.28,Minnesota
Minneapolis,MN,America/Chicago,44.91,-93.32,Minnesota
Minneapolis,MN,America/Chicago,45,-93.3,Minnesota
Minneapolis,MN,America/Chicago,45.03,-93.3,Minnesota
Minneapolis,MN,America/Chicago,45,-93.24,Minnesota
Minneapolis,MN,America/Chicago,44.98,-93.23,Minnesota
Minneapolis,MN,America/Chicago,44.97,-93.26,Minnesota
Minneapolis,MN,America/Chicago,44.95,-93.34,Minnesota
Minneapolis,MN,America/Chicago,44.9,-93.23,Minnesota
Minneapolis,MN,America/Chicago,45.02,-93.24,Minnesota
Minneapolis,MN,America/Chicago,44.91,-93.29,Minnesota
Minneapolis,MN,America/Chicago,44.84,-93.28,Minnesota
Minneapolis,MN,America/Chicago,45.05,-93.25,Minnesota
Minneapolis,MN,America/Chicago,45.01,-93.34,Minnesota
Minneapolis,MN,America/Chicago,44.87,-93.28,Minnesota
Minneapolis,MN,America/Chicago,44.91,-93.34,Minnesota
Minneapolis,MN,America/Chicago,44.85,-93.23,Minnesota
Minneapolis,MN,America/Chicago,44.96,-93.37,Minnesota
Minneapolis,MN,America/Chicago,45.01,-93.38,Minnesota
Minneapolis,MN,America/Chicago,45.06,-93.38,Minnesota
Minneapolis,MN,America/Chicago,45.06,-93.34,Minnesota
Minneapolis,MN,America/Chicago,45.07,-93.3,Minnesota
Minneapolis,MN,America/Chicago,44.83,-93.31,Minnesota
Minneapolis,MN,America/Chicago,45.1,-93.25,Minnesota
Minneapolis,MN,America/Chicago,45.16,-93.31,Minnesota
Minneapolis,MN,America/Chicago,45.16,-93.25,Minnesota
Minneapolis,MN,America/Chicago,44.87,-93.33,Minnesota
Minneapolis,MN,America/Chicago,44.9,-93.37,Minnesota
Minneapolis,MN,America/Chicago,44.82,-93.34,Minnesota
Minneapolis,MN,America/Chicago,44.82,-93.38,Minnesota
Minneapolis,MN,America/Chicago,44.88,-93.37,Minnesota
Minneapolis,MN,America/Chicago,45.01,-93.42,Minnesota
Minneapolis,MN,America/Chicago,45.05,-93.43,Minnesota
Minneapolis,MN,America/Chicago,45.12,-93.34,Minnesota
Minneapolis,MN,America/Chicago,45.1,-93.3,Minnesota
Minneapolis,MN,America/Chicago,45.12,-93.38,Minnesota
Minneapolis,MN,America/Chicago,45.04,-93.49,Minnesota
Minneapolis,MN,America/Chicago,45,-93.49,Minnesota
Minneapolis,MN,America/Chicago,45.19,-93.3,Minnesota
Minneapolis,MN,America/Chicago,45.18,-93.18,Minnesota
Minneapolis,MN,America/Chicago,44.88,-93.22,Minnesota
Minneapolis,MN,America/Chicago,44.97,-93.23,Minnesota
Minneapolis,MN,America/Chicago,44.98,-93.26,Minnesota
Monticello,MN,America/Chicago,45.27,-93.8,Minnesota
Osseo,MN,America/Chicago,45.11,-93.39,Minnesota
Rockford,MN,America/Chicago,45,-93.66,Minnesota
Loretto,MN,America/Chicago,45.05,-93.63,Minnesota
Beaver Bay,MN,America/Chicago,47.25,-91.29,Minnesota
Brimson,MN,America/Chicago,47.27,-91.86,Minnesota
Finland,MN,America/Chicago,47.41,-91.24,Minnesota
Grand Marais,MN,America/Chicago,47.75,-90.34,Minnesota
Grand Portage,MN,America/Chicago,47.96,-89.68,Minnesota
Hovland,MN,America/Chicago,47.93,-89.99,Minnesota
Isabella,MN,America/Chicago,47.61,-91.35,Minnesota
Knife River,MN,America/Chicago,46.97,-91.78,Minnesota
Lutsen,MN,America/Chicago,47.77,-90.7,Minnesota
Schroeder,MN,America/Chicago,47.69,-90.96,Minnesota
Silver Bay,MN,America/Chicago,47.29,-91.27,Minnesota
Tofte,MN,America/Chicago,47.66,-90.82,Minnesota
Two Harbors,MN,America/Chicago,47.03,-91.67,Minnesota
Adolph,MN,America/Chicago,46.84,-92.22,Minnesota
Alborn,MN,America/Chicago,46.97,-92.57,Minnesota
Angora,MN,America/Chicago,47.77,-92.63,Minnesota
Askov,MN,America/Chicago,46.18,-92.78,Minnesota
Aurora,MN,America/Chicago,47.53,-92.24,Minnesota
Babbitt,MN,America/Chicago,47.72,-91.96,Minnesota
Barnum,MN,America/Chicago,46.5,-92.68,Minnesota
Biwabik,MN,America/Chicago,47.53,-92.35,Minnesota
Bovey,MN,America/Chicago,47.29,-93.4,Minnesota
Britt,MN,America/Chicago,47.64,-92.68,Minnesota
Brookston,MN,America/Chicago,46.86,-92.6,Minnesota
Bruno,MN,America/Chicago,46.28,-92.66,Minnesota
Buhl,MN,America/Chicago,47.49,-92.76,Minnesota
Calumet,MN,America/Chicago,47.32,-93.27,Minnesota
Canyon,MN,America/Chicago,47.06,-92.4,Minnesota
Carlton,MN,America/Chicago,46.66,-92.42,Minnesota
Chisholm,MN,America/Chicago,47.54,-92.86,Minnesota
Cloquet,MN,America/Chicago,46.72,-92.49,Minnesota
Cohasset,MN,America/Chicago,47.26,-93.62,Minnesota
Coleraine,MN,America/Chicago,47.28,-93.44,Minnesota
Cook,MN,America/Chicago,47.85,-92.68,Minnesota
Cotton,MN,America/Chicago,47.16,-92.47,Minnesota
Crane Lake,MN,America/Chicago,48.26,-92.48,Minnesota
Cromwell,MN,America/Chicago,46.67,-92.87,Minnesota
Grand Rapids,MN,America/Chicago,47.22,-93.52,Minnesota
Ely,MN,America/Chicago,47.9,-91.85,Minnesota
Embarrass,MN,America/Chicago,47.65,-92.19,Minnesota
Esko,MN,America/Chicago,46.7,-92.36,Minnesota
Eveleth,MN,America/Chicago,47.46,-92.54,Minnesota
Finlayson,MN,America/Chicago,46.2,-92.92,Minnesota
Floodwood,MN,America/Chicago,46.92,-92.91,Minnesota
Forbes,MN,America/Chicago,47.28,-92.61,Minnesota
Gilbert,MN,America/Chicago,47.49,-92.46,Minnesota
Goodland,MN,America/Chicago,47.16,-93.13,Minnesota
Hibbing,MN,America/Chicago,47.4,-92.94,Minnesota
Hill City,MN,America/Chicago,46.98,-93.59,Minnesota
Holyoke,MN,America/Chicago,46.46,-92.38,Minnesota
Hoyt Lakes,MN,America/Chicago,47.55,-92.11,Minnesota
Iron,MN,America/Chicago,47.41,-92.64,Minnesota
Jacobson,MN,America/Chicago,47,-93.26,Minnesota
Keewatin,MN,America/Chicago,47.4,-93.08,Minnesota
Kerrick,MN,America/Chicago,46.36,-92.58,Minnesota
Kettle River,MN,America/Chicago,46.51,-92.95,Minnesota
Kinney,MN,America/Chicago,47.51,-92.72,Minnesota
Mcgregor,MN,America/Chicago,46.6,-93.3,Minnesota
Makinen,MN,America/Chicago,47.35,-92.36,Minnesota
Marble,MN,America/Chicago,47.32,-93.29,Minnesota
Meadowlands,MN,America/Chicago,47.07,-92.73,Minnesota
Melrude,MN,America/Chicago,47.26,-92.43,Minnesota
Moose Lake,MN,America/Chicago,46.44,-92.76,Minnesota
Mountain Iron,MN,America/Chicago,47.52,-92.62,Minnesota
Nashwauk,MN,America/Chicago,47.38,-93.16,Minnesota
Orr,MN,America/Chicago,48.06,-92.82,Minnesota
Nett Lake,MN,America/Chicago,48.11,-93.13,Minnesota
Pengilly,MN,America/Chicago,47.33,-93.19,Minnesota
Virginia,MN,America/Chicago,47.51,-92.5,Minnesota
Saginaw,MN,America/Chicago,46.85,-92.44,Minnesota
Sawyer,MN,America/Chicago,46.69,-92.7,Minnesota
Side Lake,MN,America/Chicago,47.66,-93.01,Minnesota
Soudan,MN,America/Chicago,47.81,-92.23,Minnesota
Sturgeon Lake,MN,America/Chicago,46.38,-92.82,Minnesota
Swan River,MN,America/Chicago,47.08,-93.19,Minnesota
Swatara,MN,America/Chicago,46.92,-93.73,Minnesota
Taconite,MN,America/Chicago,47.32,-93.38,Minnesota
Tamarack,MN,America/Chicago,46.65,-93.11,Minnesota
Tower,MN,America/Chicago,47.81,-92.29,Minnesota
Twig,MN,America/Chicago,46.89,-92.36,Minnesota
Warba,MN,America/Chicago,47.13,-93.27,Minnesota
Willow River,MN,America/Chicago,46.32,-92.83,Minnesota
Winton,MN,America/Chicago,47.92,-91.8,Minnesota
Wrenshall,MN,America/Chicago,46.61,-92.38,Minnesota
Wright,MN,America/Chicago,46.67,-93,Minnesota
Duluth,MN,America/Chicago,46.78,-92.11,Minnesota
Duluth,MN,America/Chicago,46.74,-92.05,Minnesota
Duluth,MN,America/Chicago,47.05,-92.07,Minnesota
Duluth,MN,America/Chicago,46.93,-91.94,Minnesota
Duluth,MN,America/Chicago,46.8,-92.1,Minnesota
Duluth,MN,America/Chicago,46.74,-92.17,Minnesota
Duluth,MN,America/Chicago,46.68,-92.24,Minnesota
Duluth,MN,America/Chicago,46.76,-92.27,Minnesota
Duluth,MN,America/Chicago,46.84,-92.22,Minnesota
Duluth,MN,America/Chicago,46.81,-92.07,Minnesota
Duluth,MN,America/Chicago,46.83,-92.2,Minnesota
Rochester,MN,America/Chicago,44.07,-92.51,Minnesota
Rochester,MN,America/Chicago,44.01,-92.47,Minnesota
Rochester,MN,America/Chicago,43.96,-92.4,Minnesota
Rochester,MN,America/Chicago,44.06,-92.53,Minnesota
Rochester,MN,America/Chicago,44.1,-92.41,Minnesota
Adams,MN,America/Chicago,43.56,-92.71,Minnesota
Altura,MN,America/Chicago,44.13,-91.97,Minnesota
Austin,MN,America/Chicago,43.67,-92.97,Minnesota
Blooming Prairie,MN,America/Chicago,43.86,-93.05,Minnesota
Brownsdale,MN,America/Chicago,43.74,-92.86,Minnesota
Brownsville,MN,America/Chicago,43.69,-91.28,Minnesota
Byron,MN,America/Chicago,44.03,-92.64,Minnesota
Caledonia,MN,America/Chicago,43.63,-91.5,Minnesota
Canton,MN,America/Chicago,43.53,-91.92,Minnesota
Chatfield,MN,America/Chicago,43.84,-92.18,Minnesota
Claremont,MN,America/Chicago,44.04,-92.99,Minnesota
Dakota,MN,America/Chicago,43.91,-91.35,Minnesota
Dexter,MN,America/Chicago,43.71,-92.7,Minnesota
Dodge Center,MN,America/Chicago,44.02,-92.84,Minnesota
Dover,MN,America/Chicago,43.96,-92.13,Minnesota
Eitzen,MN,America/Chicago,43.51,-91.39,Minnesota
Elgin,MN,America/Chicago,44.13,-92.25,Minnesota
Elkton,MN,America/Chicago,43.65,-92.7,Minnesota
Eyota,MN,America/Chicago,43.98,-92.22,Minnesota
Fountain,MN,America/Chicago,43.74,-92.13,Minnesota
Grand Meadow,MN,America/Chicago,43.7,-92.57,Minnesota
Harmony,MN,America/Chicago,43.55,-92,Minnesota
Hayfield,MN,America/Chicago,43.89,-92.84,Minnesota
Hokah,MN,America/Chicago,43.76,-91.35,Minnesota
Homer,MN,America/Chicago,44,-91.54,Minnesota
Houston,MN,America/Chicago,43.76,-91.57,Minnesota
Kasson,MN,America/Chicago,44.02,-92.75,Minnesota
Kellogg,MN,America/Chicago,44.3,-91.99,Minnesota
Kenyon,MN,America/Chicago,44.27,-92.98,Minnesota
La Crescent,MN,America/Chicago,43.82,-91.3,Minnesota
Lanesboro,MN,America/Chicago,43.71,-91.97,Minnesota
Lansing,MN,America/Chicago,43.75,-92.96,Minnesota
Le Roy,MN,America/Chicago,43.51,-92.5,Minnesota
Lewiston,MN,America/Chicago,43.98,-91.86,Minnesota
Lyle,MN,America/Chicago,43.5,-92.94,Minnesota
Mabel,MN,America/Chicago,43.52,-91.76,Minnesota
Mantorville,MN,America/Chicago,44.06,-92.75,Minnesota
Mazeppa,MN,America/Chicago,44.27,-92.54,Minnesota
Millville,MN,America/Chicago,44.24,-92.29,Minnesota
Minnesota City,MN,America/Chicago,44.09,-91.75,Minnesota
Oronoco,MN,America/Chicago,44.16,-92.54,Minnesota
Ostrander,MN,America/Chicago,43.61,-92.42,Minnesota
Peterson,MN,America/Chicago,43.78,-91.83,Minnesota
Pine Island,MN,America/Chicago,44.21,-92.64,Minnesota
Plainview,MN,America/Chicago,44.16,-92.16,Minnesota
Preston,MN,America/Chicago,43.67,-92.08,Minnesota
Racine,MN,America/Chicago,43.77,-92.48,Minnesota
Reads Landing,MN,America/Chicago,44.4,-92.09,Minnesota
Rollingstone,MN,America/Chicago,44.08,-91.88,Minnesota
Rose Creek,MN,America/Chicago,43.6,-92.82,Minnesota
Rushford,MN,America/Chicago,43.81,-91.75,Minnesota
Saint Charles,MN,America/Chicago,43.96,-92.06,Minnesota
Sargeant,MN,America/Chicago,43.8,-92.8,Minnesota
Spring Grove,MN,America/Chicago,43.56,-91.63,Minnesota
Spring Valley,MN,America/Chicago,43.68,-92.38,Minnesota
Stewartville,MN,America/Chicago,43.85,-92.48,Minnesota
Taopi,MN,America/Chicago,43.55,-92.64,Minnesota
Utica,MN,America/Chicago,43.97,-91.95,Minnesota
Wabasha,MN,America/Chicago,44.37,-92.04,Minnesota
Waltham,MN,America/Chicago,43.82,-92.87,Minnesota
Wanamingo,MN,America/Chicago,44.3,-92.79,Minnesota
West Concord,MN,America/Chicago,44.15,-92.89,Minnesota
Winona,MN,America/Chicago,44.04,-91.65,Minnesota
Stockton,MN,America/Chicago,44.02,-91.77,Minnesota
Wykoff,MN,America/Chicago,43.7,-92.26,Minnesota
Zumbro Falls,MN,America/Chicago,44.28,-92.42,Minnesota
Zumbrota,MN,America/Chicago,44.29,-92.67,Minnesota
Mankato,MN,America/Chicago,44.16,-93.99,Minnesota
Mankato,MN,America/Chicago,44.22,-94.09,Minnesota
Albert Lea,MN,America/Chicago,43.65,-93.36,Minnesota
Alden,MN,America/Chicago,43.67,-93.57,Minnesota
Amboy,MN,America/Chicago,43.88,-94.15,Minnesota
Belle Plaine,MN,America/Chicago,44.62,-93.76,Minnesota
Blue Earth,MN,America/Chicago,43.63,-94.09,Minnesota
Bricelyn,MN,America/Chicago,43.56,-93.81,Minnesota
Clarks Grove,MN,America/Chicago,43.76,-93.32,Minnesota
Cleveland,MN,America/Chicago,44.32,-93.83,Minnesota
Comfrey,MN,America/Chicago,44.11,-94.9,Minnesota
Conger,MN,America/Chicago,43.61,-93.54,Minnesota
